genome_id_1	genome_id_2	identity_percent	coverage_percent	method	evidence_source	notes
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K62PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K63PH128	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K65PH164	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K66PH128C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K69PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K6PH25C3	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K71PH129C1	67.582	0.395	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K72PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K74PH129C2	73.333	0.226	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K7PH164C4	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K82P1	71.154	0.226	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K8PH128	71.429	0.226	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_K9PH25C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_M12a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_M5a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_M5b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_P4a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_P4b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S10a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S11a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S13a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S13b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S13c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S13d	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S13e	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S13f	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S6a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S8a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S8b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S8c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K61PH164C1	phagehostlearn_2024_phage_S9a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K63PH128	68.951	53.618	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K65PH164	68.750	0.125	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K66PH128C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K69PH164C2	68.310	54.203	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K6PH25C3	69.336	52.174	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K71PH129C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K72PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K74PH129C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K7PH164C4	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K82P1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K8PH128	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_K9PH25C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_M12a	69.427	0.290	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_M5a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K62PH164C2	phagehostlearn_2024_phage_M5b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
